postcode,latitude,longitude,region_3_en,region_2_en,region_1_en,country_en,country_code,timezone,utc
80534,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80536,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80542,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80546,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80558,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80560,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80564,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80568,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80578,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80584,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80586,1.4583,103.7462,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80590,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80592,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80594,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80596,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80600,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80604,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80608,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
