postcode,latitude,longitude,region_3_en,region_2_en,region_1_en,country_en,country_code,timezone,utc
401,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
410,60.2488,24.8578,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
411,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
420,60.2443,24.88,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
421,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
430,60.2501,24.8962,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
431,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
440,60.2313,24.8796,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
441,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
500,60.1873,24.9601,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
501,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
510,60.1918,24.9498,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
511,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
520,60.1983,24.9416,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
521,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
530,60.1826,24.9505,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
531,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
540,60.1841,24.9785,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
550,60.1957,24.9622,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
551,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
560,60.21,24.9726,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
561,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
570,60.1838,25.0055,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
580,60.1921,24.9716,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
581,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
590,60.1733,25.0239,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
600,60.2202,24.9628,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
601,60.1695,24.9354,Helsinki,Helsinki,Uusimaa,Finland,FI,Europe/Helsinki,UTC +2.0
