postcode,latitude,longitude,region_3_en,region_2_en,region_1_en,country_en,country_code,timezone,utc
4149,37.035,-1.96,Sorbas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4150,36.7823,-2.242,Almería,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4150,36.7823,-2.242,Almería,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4151,36.8381,-2.4597,Níjar,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4151,36.8381,-2.4597,Níjar,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4151,36.9023,-2.3328,Níjar,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4151,36.7381,-2.2069,Níjar,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4151,36.9665,-2.2059,Níjar,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4151,36.9665,-2.2059,Níjar,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4160,36.9267,-2.2979,Almería,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4160,36.9267,-2.2979,Almería,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4200,37.0475,-2.3608,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4200,37.0475,-2.3608,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4200,37.0475,-2.3608,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4200,37.0475,-2.3608,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4200,37.0241,-2.368,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4200,37.0686,-2.3234,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4200,37.0512,-2.3909,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4210,37.0404,-2.201,Lucainena de las Torres,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4211,37.0404,-2.201,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4211,37.036,-2.2442,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4211,37.0937,-2.3013,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4211,36.9,-3.0333,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4211,37.0233,-2.3745,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4211,37.0233,-2.3745,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4211,37.0233,-2.3745,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4211,37.0404,-2.201,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4211,37.0294,-2.2652,Tabernas,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4212,37.194,-2.4027,Velefique,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4212,37.1747,-2.4743,Velefique,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4212,37.1661,-2.4905,Velefique,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4212,37.1848,-2.4402,Velefique,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4212,37.0667,-2.3667,Velefique,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4213,37.1924,-2.3126,Senés,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4213,37.1924,-2.3126,Senés,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
4213,37.1924,-2.3126,Senés,Almería,Andalucia,Spain,ES,Europe/Madrid,UTC +1.0
