postcode,latitude,longitude,region_3_en,region_2_en,region_1_en,country_en,country_code,timezone,utc
4322,22.8574,91.5332,Darrogahat,Chittagong,Chittagong,Bangladesh,BD,Asia/Dhaka,UTC+6
4762,20.8583,92.2977,St.Martin,Cox’s Bazar,Chittagong,Bangladesh,BD,Asia/Dhaka,UTC+6
3703,22.9362,90.905,Mandari,Lakshmipur,Chittagong,Bangladesh,BD,Asia/Dhaka,UTC+6
3712,23.0391,90.7681,Nagerdighirpar,Lakshmipur,Chittagong,Bangladesh,BD,Asia/Dhaka,UTC+6
3831,22.95,91.3,Alaiarpur,Noakhali,Chittagong,Bangladesh,BD,Asia/Dhaka,UTC+6
8233,22.8975,90.2542,Batajor,Barishal,Barisal Division,Bangladesh,BD,Asia/Dhaka,UTC+6
8240,22.9551,90.1842,Agailzhara,Barishal,Barisal Division,Bangladesh,BD,Asia/Dhaka,UTC+6
8260,22.8225,90.3484,Barajalia,Barishal,Barisal Division,Bangladesh,BD,Asia/Dhaka,UTC+6
8280,22.5287,90.3567,Sahebganj,Barishal,Barisal Division,Bangladesh,BD,Asia/Dhaka,UTC+6
8281,22.5287,90.3567,Charamandi,Barishal,Barisal Division,Bangladesh,BD,Asia/Dhaka,UTC+6
8341,22.3183,90.7172,Dularhat,Bhola,Barisal Division,Bangladesh,BD,Asia/Dhaka,UTC+6
8624,22.3888,90.6012,Kalaia,Patuakhali,Barisal Division,Bangladesh,BD,Asia/Dhaka,UTC+6
8650,21.9924,90.2133,Khepupara,Patuakhali,Barisal Division,Bangladesh,BD,Asia/Dhaka,UTC+6
8560,22.2862,89.9588,Mathbaria,Pirojpur,Barisal Division,Bangladesh,BD,Asia/Dhaka,UTC+6
3212,24.5956,91.651,Kalighat,Moulvibazar,Sylhet Division,Bangladesh,BD,Asia/Dhaka,UTC+6
3251,24.5268,91.8135,Juri,Moulvibazar,Sylhet Division,Bangladesh,BD,Asia/Dhaka,UTC+6
3065,24.9086,91.5303,Shiramsi,Sunamganj,Sylhet Division,Bangladesh,BD,Asia/Dhaka,UTC+6
3084,24.8517,91.7191,Gabindaganj Natun Ba,Sunamganj,Sylhet Division,Bangladesh,BD,Asia/Dhaka,UTC+6
3100,24.9328,91.8739,Sylhe Sadar,Sylhet,Sylhet Division,Bangladesh,BD,Asia/Dhaka,UTC+6
5711,25.4869,89.4661,Naldanga,Gaibandha,Rangpur Division,Bangladesh,BD,Asia/Dhaka,UTC+6
2053,24.7199,89.7987,Jagannath Ghat,Jamalpur,Dhaka Division,Bangladesh,BD,Asia/Dhaka,UTC+6
2430,25.0011,90.8077,Kalmakanda,Netrakona,Dhaka Division,Bangladesh,BD,Asia/Dhaka,UTC+6
2120,25.1856,90.0668,Jhinaigati,Sherpur,Dhaka Division,Bangladesh,BD,Asia/Dhaka,UTC+6
1321,23.6551,90.1055,Hasnabad,Dhaka,Dhaka Division,Bangladesh,BD,Asia/Dhaka,UTC+6
1350,23.9122,90.2683,Dhamrai,Dhaka,Dhaka Division,Bangladesh,BD,Asia/Dhaka,UTC+6
1711,24.0942,90.4858,Nishat Nagar,Gazipur,Dhaka Division,Bangladesh,BD,Asia/Dhaka,UTC+6
1751,24.0311,90.276,Safipur,Gazipur,Dhaka Division,Bangladesh,BD,Asia/Dhaka,UTC+6
8100,23.0713,89.8345,Gopalganj Sadar,Gopalganj,Dhaka Division,Bangladesh,BD,Asia/Dhaka,UTC+6
7933,23.3208,90.2057,Umedpur,Madaripur,Dhaka Division,Bangladesh,BD,Asia/Dhaka,UTC+6
1540,23.5604,90.3444,Sirajdikhan,Munshiganj,Dhaka Division,Bangladesh,BD,Asia/Dhaka,UTC+6
